tier,score,name,address,rating,user_ratings,primary_type,website,phone,lat,lng,place_id,reasons
"C","10","ENCANTO RESTO BAR","Datag Baybayon Encanto Restobar and Hotel, Lapu-Lapu, 6016 Cebu, Philippines","4.2","89","restaurant",,"0927 079 7838","10.2824326","123.99737889999999","ChIJVRPidCyRqTMRX-zeKNyniY8","food-type"
"C","0","WoodGrove Park","3M5M+J8G, Del Carmen, San Fernando, 2000 Pampanga, Philippines","4.3","88","service","https://m.facebook.com/woodgroveparkpampanga.ph/","0917 515 1992","15.0590643","120.6833161","ChIJWaYEIjn3ljMRwhTL91u3PcE","unknown"
"C","0","Metropolis Clubhouse","QH3Q+VP4, Jaro, Iloilo City, Iloilo, Philippines","4.1","87","sports_activity_location",,,"10.7546296","122.58932469999999","ChIJURi2bXvkrjMRSZHwX60YfIg","unknown"
"C","10","Gerardo's","MARCIAN GARDEN HOTEL, Gov Camins Ave, Zamboanga City, 7000 Zamboanga del Sur, Philippines","4.5","87","restaurant",,"0906 166 3259","6.918843","122.06551650000002","ChIJkSGwulFBUDIRa2FQX40gluQ","food-type"
"C","10","Cielo Alto Place Restaurant","H9M8+88, Campers Ville, Tanay, Rizal, Philippines","4.1","86","western_restaurant",,,"14.5833544","121.366676","ChIJi6GCTP6TlzMR8maH8_n9wmc","food-type"
"C","25","LAS PIÑAS BOTANICAL GARDEN","Alabang–Zapote Rd, Las Piñas, Metro Manila, Philippines","4.6","85","garden",,,"14.4552938","120.97212139999999","ChIJB0VEUdzNlzMRmENeYt30IeE","core-name"
"C","25","Kaykayo Private Villa Resort","Acao, Bauang, La Union, Philippines","4.2","85","service","http://www.kaykayo.com/","(072) 603 0149","16.5278778","120.3420257","ChIJq63inEqFkTMRdhBmtHyTk-Y","core-name"
"C","10","Espacio By Lavorozo","8223+R92, Pasong Saging, General Mariano Alvarez, Cavite, Philippines","4.5","84","restaurant","https://www.facebook.com/search/top?q=espacio%20by%3A%20lavorozo","0917 301 8906","14.3020122","121.00339269999999","ChIJCbBFWQfXlzMRcGV3JjEyHws","food-type"
"C","0","Taaw Beach Club","380 Saint Jude, subdivision, San Juan, La Union, Philippines","4.1","84",,,"0918 660 6328","16.675101299999998","120.33522769999999","ChIJ-RRsrR6NkTMR2HlqMeSQ6dI","unknown"
"C","10","Twins Catering Function Hall","5HCM+5V4, San Nicolas, Ilocos Norte, Philippines","4.2","84","restaurant",,"0926 638 6925","18.1703868","120.5847018","ChIJpYQFkE_GjjMRQIb7sRjuUcg","food-type"
"C","0","El Nido Photography","Batbat Rd, Villa Libertad, El Nido, 5313 Palawan, Philippines","5","84","service",,,"11.1887527","119.42088499999998","ChIJ01MbX1dVtjMReGv2H1ABS58","unknown"
"C","25","The Flower Cafe PH","2nd Floor Uphill Sunrise Building, 56 Lower Bonifacio St, Baguio, 2600 Benguet, Philippines","4.6","80","cafe","https://www.facebook.com/theflowercafePH",,"16.419619","120.59727759999998","ChIJGxp3MJClkTMRpsokg8VRQqY","core-type|food-type|food-primary|noise-type"
"C","10","German Bistro - San Juan La Union","Eagle, San Juan, 2514 La Union, Philippines","5","80","restaurant","https://www.germanbistro.com.ph/","0929 448 5505","16.679199999999998","120.33678309999999","ChIJMQtxg8GNkTMRb-zgL4eve6s","food-type"
"C","10","Green Heights Club House & Restobar","Diversion Road, Buhangin, Davao City, Davao del Sur, Philippines","4.1","80","pub",,"(082) 300 1697","7.1042789","125.6062609","ChIJMbbUQ_ds-TIRj9ZVo52QHpU","food-type"
"C","10","JADE Dragon Palace","88C4+MW2, 121-90 Hibbard Ave, Dumaguete City, 6200 Negros Oriental, Philippines","4.3","79","chinese_restaurant",,"0935 920 2746","9.321554599999999","123.3073108","ChIJQe08ABNvqzMRyK59Xe-UE4I","food-type"
"C","10","Hangout Alley Siargao","Del Carmen, Surigao del Norte, Philippines","4.8","79","restaurant","https://www.facebook.com/Hangoutalleysiargao",,"9.7803875","126.07739059999999","ChIJOxcMbBEHBDMRohKFyUgwOvo","food-type"
"C","25","GREENHOUSE at the Village Square","Bldg 17A, Don Mariano Lim Compound, Concha Cruz Dr, Las Piñas, 1750 Metro Manila, Philippines","4.5","78","garden",,,"14.428507100000001","121.02032759999999","ChIJoSbr5CvRlzMRnT9YJmEecFI","core-name"
"C","10","Sky View Restaurant","3J42+Q4M, Quimpo Blvd, Ecoland, Davao City, Davao del Sur, Philippines","4.2","75","restaurant",,"0917 621 1565","7.0569714","125.60029209999998","ChIJ-XXVVlhz-TIR6CM1ZEj76zw","food-type"
"C","0","Unicenter Building","Caimito St, cor Samson Rd, Caloocan, Metro Manila, Philippines","4.6","74","service","https://www.facebook.com/Upper-Deck-Events-Place-105637332029860/about/?ref=page_internal","0917 881 5000","14.6576963","120.9774619","ChIJsS9G4C20lzMRLB_BTdHIqJY","unknown"
"C","25","EMV Flower Farm Main & EMV Villa","5VX4+VRW, Unnamed Road, Indang, Cavite, Philippines","4.6","74","farm",,"0977 729 0168","14.1997457","120.8570847","ChIJgcV27sCDvTMRTkDux4I0DEI","core-name"
"C","25","The Elements - Coffee•Resto•Events","0171 San Jose, Burgos St, Calamba, 4027 Laguna, Philippines","4.5","74","restaurant",,"0933 861 8308","14.2134108","121.16894330000001","ChIJrxJ7SABjvTMRexjgJ923WDk","core-type|food-type|food-primary|noise-type"
"C","10","LeSans Cafe","G/F The Marison Hotel, Cor Imelda Roces Ave, Legazpi City, 4500 Albay, Philippines","4.2","74","cafe","http://lesanscafe.com/","0951 530 0000","13.155805299999999","123.74298839999999","ChIJEyupe0gBoTMRhibpYsCXvMQ","food-type"
"C","15","Greenheights Business & Convention Center","Davao City Diversion Rd, Buhangin, Davao City, 8000 Davao del Sur, Philippines","3.7","74","event_venue",,"(082) 286 7454","7.1061501","125.60654450000001","ChIJQbtdRvds-TIRAqnyohI5KN8","core-type|hospitality-type|noise-name"
"C","10","Movie Suites [Movie Viewing Lounge]","15 Colon St, Dumaguete, 6200 Colon St, Dumaguete City, 6200 Negros Oriental, Philippines","4.4","72","lounge_bar",,"0917 336 1792","9.3047494","123.3053102","ChIJS-Dgot9uqzMRVaXTbL1SE1U","food-type"
"C","10","Twilight Roofdeck Lounge + Bar","23rd floor, bai Hotel Cebu, Ouano Ave, cor C.D.Seno, Blvd, Mandaue, 6014 Cebu, Philippines","4.4","71","bar",,"(032) 888 2500","10.324764499999999","123.93674809999999","ChIJHeLfOrmZqTMRs2JW5I0jsd0","food-type"
"C","10","Lutgardo’s Restaurant and Sunset Bar","Coron - Busuanga Rd, Brgy Pob 5, Coron, Palawan, Philippines","4.2","71","restaurant","https://www.facebook.com/LutgardosPH/","0917 324 0204","12.000991599999999","120.20063680000001","ChIJFRnjh3gdujMRr07RdQABo-4","food-type"
"C","20","Aling Maria's Garden Resort and Spa","Block 73, Lot 27 Medialdia, Katarungan Village, Muntinlupa, 1776 Metro Manila, Philippines","3.8","69","resort_hotel",,"0918 990 8096","14.3897251","121.0190769","ChIJJ9rrTA7RlzMRMVfGMNTEEBM","hospitality-type|supplier-type|core-name"
"C","10","Lola Feling Restaurant Legazpi","2nd Floor, 4PQR+HWQ Casa Erin Bldg, JP Rizal St, Cabangan, Legazpi City, 4500 Albay, Philippines","4.2","69","restaurant",,"0998 997 7970","13.139069699999999","123.74260479999998","ChIJSeybT04DoTMRaRyCRBswbLk","food-type"
"C","0","Green Concepts","11/F, AppleOne Equicom Tower, Mindanao Avenue, cor Biliran Rd, Cebu City, 6000 Cebu, Philippines","5","69",,"http://greenconceptsandevents.ph/","0917 578 7964","10.3186687","123.90695649999999","ChIJ__8_OT6ZqTMRbazkaSLpjks","unknown"
"C","10","Barkada Boracay","Bulabog Beach, Malay, 5608 Aklan, Philippines","4.6","69","restaurant",,"0945 367 4267","11.9651772","121.92886039999999","ChIJzZbQsDQ9pTMR1wXwP6pyY5Q","food-type"
"C","10","Lunar : Art, Resto and Bar","27th Lacson St, Bacolod, 6100 Negros Occidental, Philippines","4.3","69","bar","https://www.facebook.com/lunarbcd/","0917 188 1070","10.6868766","122.95674520000001","ChIJd7jCjrbRrjMR44MiWbOTyJo","food-type"
"C","10","Safety Social Club","59JR+JH, El Nido, 5313 Palawan, Philippines","5","68","restaurant",,"07 69 80 07 21","11.1815982","119.39144080000001","ChIJFSu6QupVtjMRMg6DdncfCBI","food-type"
"C","0","Alphaland Baguio Mountain Lodges","CMM2+R6M Tocmo, Km. 9 Ambuklao Rd, Itogon, Benguet, Philippines","4.7","67",,"http://www.alphaland.com.ph/","(074) 309 7188","16.431152500000003","120.65109009999999","ChIJAQAAAMCnkTMRDytpbFvM1No","unknown"
"C","25","Algretz Party Place, Events Venue & Catering","2nd Flr Party Place Bldg., Phase 1, Package 3, Block 45, Lot 2, Bagong Silang, Brgy 176, Caloocan, Metro Manila, Philippines","4.7","66",,,"0942 555 0804","14.773395800000001","121.0446532","ChIJvenlyRuvlzMRW2CRxbcwFJ0","core-name"
"C","0","Rainbowfish Photography","Jose Maria del Mar St Tower 2 Avida Riala CEBU CITY (Capital CEBU CITY (Capital, Cebu City, 6000 Cebu, Philippines","5","66","service","http://www.rainbowfishphoto.com/",,"10.3327403","123.90853990000001","ChIJ-Tu3zEGZqTMR-7fq0I7xAe0","unknown"
"C","0","Antigua's Place","8X34+7FM, S. Osmeña Street, Lapu-Lapu, Cebu, Philippines","4.2","66","business_center",,"(032) 517 5616","10.303172199999999","123.95599500000002","ChIJf8aoW-yZqTMRVU2OePnh7y4","unknown"
"C","0","Forest Cove Beach House","Ternate - Nasugbu Rd, Brgy Natipuan, Nasugbu, Batangas, Philippines","4","64","service",,"0917 153 8748","14.1065483","120.62456510000001","ChIJlyC9R2GRvTMRrST8bwcDN24","unknown"
"C","25","The Canopy Farm PH","006, 5VJQ+8XX, Buna Cerca, Indang, Cavite, Philippines","4.8","63","point_of_interest","https://canopyfarmph.com/","0962 447 9893","14.180111799999999","120.88997750000001","ChIJRUoHTtaDvTMRS2bTeXkx2XQ","core-name"
"C","10","Noelle’s","240 Dgte N Blvd, Dumaguete City, Negros Oriental, Philippines","3.8","63","restaurant",,"0905 230 2179","9.327328","123.31055690000001","ChIJKc-LgOdvqzMRbbsbAjME1rg","food-type"
"C","25","Villa Venetia Resort - Towerville SJDM Bulacan","R3JM+JRW, SJDM, Bulacan, Philippines","4","61","health",,"0917 515 9522","14.8316153","121.08459209999998","ChIJXULYL_ellzMRrWWNqYlpDkE","core-name"
"C","0","HiFive - Coworking Space Iloilo","3rd floor, Viosils Arcade, MH del Pilar St, Molo, Iloilo City, 5000 Iloilo, Philippines","4.7","61","coworking_space",,,"10.699403199999999","122.55340389999999","ChIJO8gOIKjlrjMRCiPfg-7PI2k","unknown"
"C","0","Creative Kings Event Supplier ( event organizer in davao )","Obrero, Davao City | 327e, black gate, Beside Gazz Station Baja Architects Design & Construction, 17-b Teodoro Palma Gil St, Obrero, Davao City, 8000 Davao del Sur, Philippines","5","61","service","https://thecreativekings.com/","0976 116 1981","7.0827599","125.61523500000001","ChIJF9_dNjFt-TIRGiwRg6n_5X0","unknown"
"C","10","3McQueens Cafe Ristorante","W3WF+P6W, Zamboanga City, Zamboanga del Sur, Philippines","4.1","61","restaurant",,"(062) 975 1200","6.946866399999999","122.0730685","ChIJpXZMrVRBUDIR1BF--ZTVwt8","food-type"
"C","25","La Belle Fete Weddings & Events","Pioneer St, Mandaluyong City, Metro Manila, Philippines","4.8","60","service","http://www.labellefeteweddings.com/","0917 385 2483","14.572275600000001","121.05426179999999","ChIJ0atOckfIlzMR5_iMwjDVIHU","core-name"
"C","10","Glashaus Bistro","325-A P. Guevarra St, San Juan City, 1500 Metro Manila, Philippines","4.6","59","bistro",,"0917 860 5495","14.5989438","121.03726959999997","ChIJr4gI-AHJlzMRrY7hP-CAVs4","food-type"
"C","10","Kon-Tiki Sports Bar and Restaurant","Rizal Hwy, Subic Bay Freeport Zone, 2200 Zambales, Philippines","4.7","59","restaurant","https://www.facebook.com/profile.php?id=61557059849439",,"14.8243432","120.2869062","ChIJ629TG4hxljMRIEIPRxeOQRM","food-type"
"C","10","Starmark Cafe at Royale Emelina","J5GX+JX2, J Miranda Ave, Naga City, Camarines Sur, Philippines","4.4","59","restaurant",,,"13.6265059","123.1998863","ChIJ8wn1VMyMoTMRDmzcj4gIUB0","food-type"
"C","0","Vallejo Place 4 Fairgrounds Club House","Aster, Imus, Cavite, Philippines","4.4","58","association_or_organization",,,"14.3819907","120.97065209999998","ChIJu1EkgOnTlzMR4KpF7NvKpnA","unknown"
"C","25","Natura Ranch Villa Staycation","6th St, Bacoor, Cavite, Philippines","3.4","58","garden",,,"14.437661499999999","120.94035489999999","ChIJK9JKeRrTlzMR4EKbtAo-b1w","core-name"
"C","25","Agape Springs Farm and Resthouse","Barrio Manalo, Bgy. Sampaloc III,, Bgy. Sampaloc III, Dasmariñas, Cavite, Philippines","4.7","56","farm","http://www.agapesprings.com/","0947 430 2776","14.2630933","120.9790381","ChIJI6OWjQ1-vTMRNVU5WOqXUEU","core-name"
"C","0","Port San Juan","M85C+6XF, National Highway, San Juan, 2514 La Union, Philippines","4.1","56","food_court",,"0918 800 0838","16.6580418","120.32241679999998","ChIJU2A0EQqNkTMRkoxulkHB1Fk","unknown"
"C","10","Atmospheres","Ground Floor, The Metrocentre Hotel & Convention Center, Carlos P. Garcia Ave, Tagbilaran, 6300 Bohol, Philippines","4.1","56","night_club",,"0969 188 5348","9.6445749","123.85551219999999","ChIJKUVm1rNNqjMR_-LA8Bm9tMI","food-type"
"C","25","MiMar Le Alcaz Garden","4G6C+JGX, Paoay, Ilocos Norte, Philippines","4.1","55","garden",,,"18.111603799999997","120.52137199999999","ChIJUfq7cuS_jjMRZTBRlrPSj5U","core-name"
"C","10","Lune at BE Grand Resort, Bohol","Brgy. Danao BE Grand Resort, Panglao, Bohol, Philippines","4.5","55","tapas_restaurant","http://www.begrandbohol.com/","(038) 412 9000","9.546452","123.7657242","ChIJUUnFzA2tqzMRo_wiDAzxJj0","food-type"
"C","0","Wack Wack Clubhouse","H2QX+JMV Old, Wack-wack Greenhills, Road, Mandaluyong City, Metro Manila, Philippines","4.5","54","association_or_organization",,,"14.589114499999999","121.04918699999999","ChIJr5zPPzvIlzMR1Is9npwV2GE","unknown"
"C","0","Calatagan Floating Cottage","Calatagan, Little Boracay, Calatagn, 4215 Batangas, Philippines","4.6","54","service","https://www.facebook.com/CalataganFloatingCottage22/","0962 988 4340","13.825780400000001","120.6272331","ChIJvRzwNJO7vTMR422jJJC_XlI","unknown"
"C","10","Sands Resto Grill","R7CC+GQ7, Subic Bay Freeport Zone, Olongapo City, Zambales, Philippines","4.1","54","restaurant","https://www.lighthousesubic.com/dining","(047) 252 5000","14.821275799999999","120.2719231","ChIJu1UTXD5xljMRUav1c_EHRXU","food-type"
"C","10","P and M Final Option Beach Resort and German Bistro","320 Eagle, San Juan, 2514 La Union, Philippines","4.5","54","restaurant","https://sites.google.com/view/p-m-final-option-beach-resort-/home","(072) 888 2724","16.6791431","120.33678040000001","ChIJMe14EvONkTMR3Op7MuVr8Ig","food-type"
"C","10","Sol at Hotel Areca","Rizal St, Old Albay District, Legazpi City, Albay, Philippines","4.3","54","restaurant","https://hotelareca.ph/","0917 537 9607","13.138872399999999","123.7324154","ChIJlSFRIwADoTMRiayvKo8kCrg","food-type"
"C","25","Inshaman farm","San Juan, Batangas, Philippines","5","53","farm",,,"13.8204032","121.4099692","ChIJrzoxeE05vTMRXueHAzLRzxU","core-name"
"C","10","The Garland Recipe Restaurant","77XR+H24, Dumaguete City, Negros Oriental, Philippines","4.7","53","family_restaurant",,"0917 709 3396","9.2996115","123.29054119999999","ChIJ88J1bftvqzMRLLfgZuYpFRU","food-type"
"C","10","Kubolaluhan Foodhouse","6H5P+VG7, F. Julian, Str, Laoag City, 2900 Ilocos Norte, Philippines","4.4","52","restaurant","https://www.facebook.com/Kubolaluhan-103331118440194","0906 315 4680","18.2096742","120.58629510000002","ChIJaTBplR_JjjMRYbEYZdEsTms","food-type"
"C","25","CasaNova Garden Resort and Events Place","12 Sardonyx St, Cainta, 1900 Rizal, Philippines","2.8","51","swimming_pool","https://casanovaresort.vercel.app/","0915 280 5588","14.607979599999998","121.11191619999998","ChIJi83ul6O5lzMRWQIpeCdQFZI","core-name"
"C","10","MushBetter","37, Green Revolution Street, C.A.A, FX6W+6HM, 37 Green Revolution, Las Piñas, 1740 Metro Manila, Philippines","4.4","51","restaurant",,"0961 992 4671","14.4601692","120.996621","ChIJUX73yyPPlzMR7NJlRR0oum0","food-type"
"C","10","Aureo La Union","J822+2J4, San Fernando City, La Union, Philippines","4.1","51","restaurant",,,"16.600023399999998","120.3015935","ChIJu5c5HtuPkTMRkBHHeaCV-uc","food-type"
"C","10","The Flamingo Social","Hue Hotels and Resorts Boracay, Station 2, Main Road Boracay, Malay, 5608 Aklan, Philippines","4.6","51","cocktail_bar","http://www.prisma.ph/","(036) 288 9331","11.956739899999999","121.9304976","ChIJGaCB0SY8pTMRE3hulMGByns","food-type"
"C","10","Windmills & Rainforest","J2PQ+8MM, Scout Borromeo St, Diliman, Quezon City, 1103 Metro Manila, Philippines","4.1","50","restaurant",,"0917 791 4391","14.635833300000002","121.0391667","ChIJNwi7Kqy3lzMRR7AVFliORd0","food-type"
"C","0","Casanova Sports Venue","Along Diversion Road, Batangas City, Batangas, Philippines","4.2","50","sports_club",,"0947 894 0902","13.776656","121.0547729","ChIJV76UVQAPvTMRxq7V_wxKM5M","unknown"
"C","25","Flor’s Garden","Sitio Tanza 2, Brgy, Antipolo, 1870 Lalawigan ng Rizal, Philippines","4.5","50",,,"(02) 8635 6092","14.6174422","121.2320824","ChIJoQtr9ky-lzMRQZvGddGIa8g","core-name"
"C","10","TREE POINTS BISTRO","Aguinaldo corner, Raymundo St, Subic Bay Freeport Zone, Zambales, Philippines","4.2","50","sports_bar",,"(047) 252 1688","14.8202284","120.28282879999999","ChIJwfyzyxNxljMREytTgD-Cs08","food-type"
"C","10","Ameliyah's","456F+RXP, Narangita, General Santos City (Dadiangas), South Cotabato, Philippines","4.2","50","restaurant",,,"6.1120904","125.1749621","ChIJSc2kFKGf9zIRvLR3zL7yzYg","food-type"
"C","25","Garden Grove Village Clubhouse","Garden Grove Village, Salitran, Dasmariñas, Cavite, Philippines","4.3","49",,,,"14.3485208","120.95208149999998","ChIJgebe42nVlzMR4vaU-Z8azLU","core-name"
"C","10","Antiguá Restaurant","106 Jacob, Naga City, 4400 Camarines Sur, Philippines","4.1","49","restaurant",,"0966 874 2362","13.6321004","123.18924260000001","ChIJ0SBXVwnzoTMR93ePL7yHvS4","food-type"
"C","10","La Jefa Club","63 Araneta Ave, Bacolod, 6100 Negros Occidental, Philippines","4.4","48","bar","https://www.facebook.com/profile.php?id=100085500007381&mibextid=LQQJ4d","0969 561 7542","10.6604943","122.94203549999997","ChIJtzMZzu3RrjMR3Gz2UTPV-cw","food-type"
"C","25","Farmyard Events Place","Purok 8, Conel, General Santos City (Dadiangas), South Cotabato, Philippines","4.6","48","food_court",,,"6.200666399999999","125.18209660000001","ChIJCf83-tWd9zIRvNVQGCgmvBE","core-name"
"C","25","Villa Kristen Resort Hotel","Dacera Avenue Purok Nopol Rd, General Santos City (Dadiangas), South Cotabato, Philippines","4.1","48","service",,,"6.1784916","125.16055480000001","ChIJtYFshgSd9zIRk6KjumJHqmo","core-name"
"C","25","Worldwide Weddings PH","Casimiro Village, 50 Juliana Dr, Las Piñas, 1740 Metro Manila, Philippines","5","47",,"http://www.worldwideweddingsph.com/","0917 626 4878","14.4499305","120.99098389999997","ChIJR1BA3AbOlzMRqhd0rqiJhjg","core-name"
"C","0","Lina's Orchard","Lina's Orchard, Corner Bangkal St, Los Baños, 4030 Laguna, Philippines","4.4","47","garden","http://linasorchard.blogspot.com/","0917 884 7852","14.1710844","121.2469482","ChIJw64fOLpgvTMR6EbGkEMoo4Y","unknown"
"C","10","Rustica Restaurant San Fernando Pampanga","2MGC+PWQ, Jose Abad Santos Ave, San Fernando, Pampanga, Philippines","3.9","46","restaurant","https://www.instagram.com/rusticarestaurantph/",,"15.0268278","120.6723479","ChIJPwItvwP3ljMRGUfK9CSDQHI","food-type"
"C","25","Za Familia Garden","101 Panicuason Rd, Naga City, Camarines Sur, Philippines","4.1","46","garden",,,"13.6662143","123.3095377","ChIJ9wgXE-jtoTMRpkClnyEUlS0","core-name"
"C","0","Event Petals","Camia St, General Santos City (Dadiangas), South Cotabato, Philippines","5","46","service","http://www.facebook.com/EventPetalsByArielMamites","0951 592 5857","6.1142183","125.17626500000001","ChIJ1ZP0ZjSf9zIRMdbcnirtTPA","unknown"
"C","0","The Dink Loft","7th St, Mayor Gil Fernando Ave, Marikina, 1800 Metro Manila, Philippines","4","45","athletic_field","https://www.thedinkloft.com/","0956 682 8062","14.638946599999997","121.10331350000001","ChIJK99kRwC5lzMR9CJ7H7X_uzU","unknown"
"C","10","Saramsam Resto Bar","Airport Rd, Bgy. No. 50, Buttong, Laoag City, 2900 Ilocos Norte, Philippines","4.6","45","restaurant",,"0917 875 2481","18.187051999999998","120.5766007","ChIJIe4zh4rHjjMRH031DgY0kug","food-type"
"C","10","Tagpuan Family KTV & Cafe","San Pedro H-way, Puerto Princesa City, 5300 Palawan, Philippines","4","45","bar",,"0999 993 8803","9.758500699999999","118.74769489999998","ChIJ_5P5DAtjtTMRqqE5pBGmuYU","food-type"
"C","10","Rare Bar & Grill","Mimosa Leisure Estate Filinvest Mimosa+ Leisure City, Mimosa Dr, Clark Freeport, Zone, 2009 Pampanga, Philippines","4.7","44","restaurant","https://www.facebook.com/RAREBarAndGrillClark/","0998 587 8166","15.183275900000002","120.5238307","ChIJcUzDYWCTljMRJJJSLePhG6U","food-type"
"C","10","Cafe Plazuela","40 Magsaysay Ave, Barangay Balatas, Naga City, 4400 Camarines Sur, Philippines","4.3","44","cafe","http://www.theavenueplazahotel.com/dinning-and-entertainments/cafe_plazuela","(054) 473 9999","13.632689399999999","123.19654700000001","ChIJderBK82MoTMRLtzu_kduoTE","food-type"
"C","10","Mangaon Ta Restaurant","HPQG+F6F, Doljo, Panglao, Bohol, Philippines","4.5","44","restaurant",,,"9.5886921","123.72556209999999","ChIJUZOzXQCtqzMRqoL-VluPTMM","food-type"
"C","10","Barcode Resto Grill","144 Sto. Niño Street, Tacloban City, 6500 Hilagang Leyte, Philippines","4","44","night_club",,"0945 877 2091","11.242001","125.00287970000001","ChIJ1eSyjYlxCDMRJ0Um8H80nyw","food-type"
"C","10","Corto del Mar Restaurant","Corto Del Mar Hotel, Comesaria Street, Poblacion, Coron, 5316 Palawan, Philippines","4.2","44","restaurant","https://cortodelmar.com/restaurant","0917 512 7028","11.9971645","120.20663429999999","ChIJH1OH10odujMRa2zeRD2FILc","food-type"
"C","10","Isabelle's Cafe & Venue","Tumaga- Lunzuran Rd, Zamboanga City, 7000 Zamboanga del Sur, Philippines","4.4","44","restaurant",,"0954 316 8579","6.945993","122.08651809999998","ChIJG4sK1Z1DUDIRddRWjxB5mSg","food-type"
"C","10","Clara’s buffet and events","62 G. Lazaro Rd, Dalandanan, Valenzuela, 1444 Metro Manila, Philippines","3.7","43","buffet_restaurant",,"0938 624 4981","14.7080179","120.95589969999999","ChIJ39NtaFWzlzMRUVYjxg2OqoQ","food-type"
"C","25","Garden Vylah Private Resort","Bacoor Blvd, Molino II, Bacoor, Cavite, Philippines","4.6","43","swimming_pool","https://www.facebook.com/GardenVylah/","0961 779 0829","14.4044702","120.96560500000001","ChIJIevdd4nTlzMRBRC5BLS9FJM","core-name"
"C","25","La Piazza Events Village","16 Capitol Hills Dr, Matandang Balara, Quezon City, 1101 Metro Manila, Philippines","4.5","42","service","https://www.albergus.com/","(02) 8931 3663","14.6641394","121.07641869999999","ChIJte9pKlm3lzMRHfdRiOyE4EU","core-name"
"C","25","Zion Events Place","Father Masi St, San Antonio, San Pedro, 4023 Laguna, Philippines","4.5","41",,"https://zioneventsplace.com/weddings","0919 444 2327","14.3530466","121.03679319999999","ChIJb0cLGSvXlzMRt6zfpOqEr3M","core-name"
"C","10","Starbee Urban Lounge","2F Door 4, Luxury Classic, National Rd, Taytay, 1920 Rizal, Philippines","5","41","bar",,"0949 886 8394","14.551653900000002","121.13933290000001","ChIJJXsFHgDHlzMRQG8WfyzQFAY","food-type"
"C","10","El Fuego","M87G+577, San Juan, La Union, Philippines","3.9","41","bar_and_grill","https://www.facebook.com/elfuego.elyu",,"16.6629125","120.32567189999999","ChIJN9cP9XeNkTMR5IFYjBuBD-A","food-type"
"C","10","Ozzy's Bar & Restaurant","bulabog str, Bulabog, Malay, 5608 Aklan, Philippines","5","41","restaurant","https://ozzysbarandrestaurant.com/","0956 559 2936","11.966337999999999","121.92606819999999","ChIJmeBaBSs9pTMRxr7nWfTLadM","food-type"
"C","0","Island Hopping in the Philippines","25 Don Pedro St, Coron, 5316 Palawan, Philippines","4.4","41","travel_agency","https://islandhoppinginthephilippines.com/blog/aff/mel/","0918 355 6674","11.9977875","120.20422060000001","ChIJz3q3-NhjtTMRnoincTh4HZk","unknown"
"C","0","Monte Di Portofino","92M5+7VJ Portofino Heights, Domenico St, Alabang, Muntinlupa, 1799 Metro Manila, Philippines","4.1","40","service",,"(02) 8346 2081","14.3832116","121.0096283","ChIJDQ4mRGvRlzMRhzTkOXQkGtA","unknown"
"C","10","Gighouse Muntinlupa","3rd floor, Romacom Complex, National Road, Poblacion, Muntinlupa, Metro Manila, Philippines","4.5","40","bar",,"0906 252 4073","14.3887276","121.04514239999999","ChIJce7f2e7RlzMRkY6zRcY78k0","food-type"
"C","0","St. Julian's Serene Resort","4WQ6+JHQ, Unnamed Road, Mendez, Cavite, Philippines","4.3","40","service",,"0956 880 2094","14.1390859","120.91148930000001","ChIJTenbFbZ5vTMR7odjZeskNt8","unknown"
"C","10","Red Keep Cafe - Tanay","Marikina-Infanta Hwy, Tanay, 1980 Rizal, Philippines","3.9","40","cafe","https://www.facebook.com/RedKeepCafeTANAY","0961 882 1933","14.547387100000002","121.3968388","ChIJm4H_GKftlzMR65CGK0uYnJQ","food-type"
"C","10","Kingswick's Restaurant","4th floor, Kingswick's Residences and Lodge, Dumaguete City, 6200 Negros Oriental, Philippines","4.5","40","restaurant",,"0917 133 7556","9.3017507","123.29372629999999","ChIJ7fQY3LRvqzMRu8xyvzY32N0","food-type"
"C","10","Taverna Don Vicente (former Restaurante Latino)","Crispin Atilano St, Tetuan, Zamboanga City, 7000 Zamboanga del Sur, Philippines","4.6","40","restaurant","https://www.facebook.com/donvicenterestaurantelatino?fref=ts","0945 698 1444","6.917366299999999","122.08859229999999","ChIJSekoEhxCUDIRRPVpkm8T4XY","food-type"
"C","20","Quido's Catering","Quido's Garden lot 7 Blk 13 Saint Irene St. Sto Nino Village, Tunasan, Muntinlupa, 1773 Metro Manila, Philippines","4","39","event_venue",,"(02) 8703 6272","14.381400999999999","121.04863999999999","ChIJEQHdv0XQlzMRMAHJn1I9kdk","core-type|supplier-type"
"C","25","The Country Garden","KM 77 2, KM 77 MacArthur Hwy, San Fernando, 2000 Pampanga, Philippines","4.5","39",,"http://thecountrygarden.com.ph/","0917 842 7336","15.0918713","120.6310065","ChIJYWgbMFvxljMRJEAXPvCpGHU","core-name"
"C","0","Jhossa Event Management","3rd Flr Blk 1 Lt 11 LBV. Commercial Bldg, Bacoor Blvd, Bacoor, 4102 Cavite, Philippines","4.5","38","service","https://jhossaeventmanagement.com/","0945 836 2811","14.422959200000001","120.96567189999999","ChIJie-y6rPTlzMRCKNbo7C85k8","unknown"
